qber_key,qber_zs,qber_zsr,ret_monitor,qber_zc,qber_xc,asymmetry,ctrl_sift_ratio,xctrl_dispersion,jump_energy,spectral_entropy,autocorr_lag1,h_ctrl,sifted_rate,distance_km,eve_fwd,eve_ret,label
0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,3.4661976109059578e-09,0.10344827586206896,4.696661355409048,0.0,0.0,0
0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.08333333333333333,0.14285714285714285,41666666.666666664,0.9999999999999998,2.0,1.0,-0.10000000000000003,0.24988229283318544,0.21212121212121213,4.696661355409048,0.14167673090735736,0.14167673090735736,1
0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,3.4661976109059578e-09,0.18518518518518517,4.696661355409048,0.12686080334668887,0.585382748400775,2
0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,83333333.33333333,1.0000000000000002,1.0,nan,0.0,0.41381685030363374,0.2222222222222222,5.740169560505512,0.0,0.0,0
0.2,0.2,0.0,0.0,0.16666666666666666,0.2,0.2,0.9166666666666667,1.0000000000000002,2.0,nan,-0.3333333333333333,0.6873150928309273,0.21739130434782608,5.740169560505512,0.10502923116132258,0.10502923116132258,1
0.0,0.0,0.0,0.1111111111111111,0.25,0.6,0.0,424999999.99999994,1.0000000000000002,2.0,nan,0.0,0.9837082626231859,0.2903225806451613,5.740169560505512,0.19936400914392682,0.4253883085175938,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,3.4661976109059578e-09,0.2903225806451613,3.9727252488393376,0.0,0.0,0
0.25,0.25,0.0,0.09090909090909091,0.125,0.16666666666666666,0.25,0.5833333333333333,1.0000000000000002,2.0,nan,-0.24999999999999994,0.599314237309809,0.13793103448275862,3.9727252488393376,0.2941148722462181,0.2941148722462181,1
0.75,0.0,0.75,0.16666666666666666,0.0,0.3333333333333333,0.75,166666666.66666666,1.0,2.0,nan,0.16666666666666669,0.6500224216483541,0.18181818181818182,3.9727252488393376,0.19235875682272172,0.4399504676132676,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,3.4661976109059578e-09,0.45454545454545453,11.346971493481282,0.0,0.0,0
0.5,0.0,0.5,0.0,0.0,0.25,0.5,124999999.99999999,1.0,2.0,nan,-0.5,0.5435644431995964,0.125,11.346971493481282,0.36306400258521015,0.36306400258521015,1
0.5,0.0,0.5,0.3333333333333333,0.0,0.5,0.5,249999999.99999997,nan,1.0,nan,nan,0.8112781244591328,0.2,11.346971493481282,0.19517040464944022,0.3173981480981496,2
0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,3.4661976109059578e-09,0.1,4.779366058995687,0.0,0.0,0
0.4,0.4,0.0,0.0,0.0,0.0,0.4,0.0,nan,0.0,nan,0.0,3.4661976109059578e-09,0.21739130434782608,4.779366058995687,0.3919465964028614,0.3919465964028614,1
0.3,0.1,0.2,0.0,0.0,0.14285714285714285,0.1,0.7142857142857142,1.0000000000000002,2.0,nan,-0.19999999999999998,0.37123232664087563,0.37037037037037035,4.779366058995687,0.03053080278414832,0.41650370103155965,2
0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,nan,0.0,nan,0.0,3.4661976109059578e-09,0.2222222222222222,7.115381526430554,0.0,0.0,0
0.5714285714285714,0.5714285714285714,0.0,0.375,0.0,0.3333333333333333,0.5714285714285714,0.2916666666666667,nan,1.0,nan,0.0,0.6500224216483541,0.3181818181818182,7.115381526430554,0.4084650655361571,0.4084650655361571,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,3.4661976109059578e-09,0.16666666666666666,7.115381526430554,0.14585970252913238,0.4763058507492602,2
0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,nan,0.0,nan,0.0,3.4661976109059578e-09,0.21428571428571427,8.92540605858229,0.0,0.0,0
0.3333333333333333,0.3333333333333333,0.0,0.2727272727272727,0.6666666666666666,0.0,0.3333333333333333,1.0,nan,0.0,nan,nan,0.9182958340544896,0.16666666666666666,8.92540605858229,0.49909671721712767,0.49909671721712767,1
0.16666666666666666,0.16666666666666666,0.0,0.0,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.9285714285714286,1.0000000000000002,1.0,nan,0.0,0.6216297820565386,0.2727272727272727,8.92540605858229,0.07023458459899833,0.2556659389706972,2
0.3333333333333333,0.3333333333333333,0.0,0.0,0.16666666666666666,1.0,0.3333333333333333,1.7500000000000002,nan,0.0,nan,nan,0.9798687566511528,0.21428571428571427,12.064880364589444,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,3.4661976109059578e-09,0.1875,12.064880364589444,0.1721085311319139,0.1721085311319139,1
0.0,0.0,0.0,0.0,0.0,0.5,0.0,249999999.99999997,1.0,2.0,nan,-0.5,0.8112781244591328,0.0,12.064880364589444,0.07018086961177954,0.2778614711213738,2
0.0,0.0,0.0,0.0,0.25,0.2,0.0,225000000.0,1.0,2.0,nan,-0.3333333333333333,0.7691928290130138,0.1,12.098427267969328,0.0,0.0,0
0.0,0.5,0.5,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,nan,0.0,nan,nan,0.6500224216483541,0.15384615384615385,12.098427267969328,0.485750548300762,0.485750548300762,1
0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2857142857142857,0.0,0.0,0.16666666666666666,0.0,nan,0.0,nan,nan,3.4661976109059578e-09,0.375,12.098427267969328,0.13616816382211075,0.4810664598778248,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,3.4661976109059578e-09,0.10526315789473684,13.512768530439434,0.0,0.0,0
0.2,0.2,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8333333333333333,nan,0.0,nan,nan,0.6500224216483541,0.38461538461538464,13.512768530439434,0.2698212599959053,0.2698212599959053,1
0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,nan,0.0,nan,nan,3.4661976109059578e-09,0.4,13.512768530439434,0.11039281729256659,0.510323985498272,2
0.0,0.0,0.0,0.2,0.08333333333333333,0.0,0.0,41666666.666666664,nan,0.0,nan,0.0,0.24988229283318544,0.34285714285714286,0.004471442069174381,0.0,0.0,0
0.1,0.1,0.0,0.0,0.0,0.14285714285714285,0.1,0.7142857142857142,1.0000000000000004,4.0,0.8450710226351528,-0.1818181818181818,0.37123232664087563,0.25,0.004471442069174381,0.08131593408061014,0.08131593408061014,1
0.0,0.0,0.0,0.05555555555555555,0.1875,0.25,0.0,218750000.0,1.0,1.0,nan,0.0,0.7578784625383954,0.2692307692307692,0.004471442069174381,0.030285761156907298,0.42402189936022716,2
0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,nan,0.0,nan,0.0,3.4661976109059578e-09,0.21052631578947367,6.931515169370758,0.0,0.0,0
0.14285714285714285,0.0,0.14285714285714285,0.25,0.3333333333333333,0.0,0.14285714285714285,166666666.66666666,nan,0.0,nan,nan,0.6500224216483541,0.4375,6.931515169370758,0.1742022517968572,0.1742022517968572,1
0.1111111111111111,0.0,0.1111111111111111,0.0,0.14285714285714285,0.0,0.1111111111111111,71428571.42857142,nan,0.0,nan,0.0,0.37123232664087563,0.3333333333333333,6.931515169370758,0.11725493248059421,0.2284134914899635,2
0.2,0.2,0.0,0.5,0.0,0.0,0.2,0.0,nan,0.0,nan,nan,3.4661976109059578e-09,0.45454545454545453,13.165982314600075,0.0,0.0,0
0.125,0.125,0.0,0.0,0.0,0.0,0.125,0.0,nan,0.0,nan,nan,3.4661976109059578e-09,0.5333333333333333,13.165982314600075,0.09808835995548207,0.09808835995548207,1
0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,83333333.33333333,1.0000000000000002,2.0,nan,-0.24999999999999994,0.41381685030363374,0.16666666666666666,13.165982314600075,0.12344014622804884,0.38305491657588664,2
0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,nan,0.0,nan,0.0,3.4661976109059578e-09,0.5,12.12166019774401,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,3.4661976109059578e-09,0.4,12.12166019774401,0.12441609406394,0.12441609406394,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,3.4661976109059578e-09,0.14285714285714285,12.12166019774401,0.04895662242913226,0.4334688475515242,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,3.4661976109059578e-09,0.2972972972972973,1.3546951640853933,0.0,0.0,0
0.3,0.2,0.1,0.0,0.08333333333333333,0.25,0.1,0.8333333333333333,1.0,5.0,1.0,-0.2886751345948129,0.6500224216483541,0.24390243902439024,1.3546951640853933,0.4682133444739331,0.4682133444739331,1
0.3333333333333333,0.0,0.3333333333333333,0.09090909090909091,0.3076923076923077,0.2,0.3333333333333333,253846153.84615383,1.0000000000000002,1.0,nan,0.0,0.8173174158670673,0.17142857142857143,1.3546951640853933,0.027710368780903508,0.4764450050956424,2
0.16666666666666666,0.0,0.16666666666666666,0.2857142857142857,0.14285714285714285,0.1,0.16666666666666666,121428571.42857142,1.0,2.0,1.0,-0.125,0.5334533565308074,0.2,2.781636668119658,0.0,0.0,0
0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,0.0,0.2222222222222222,0.2857142857142857,0.25925925925925924,1.0,3.0,0.7642697788839778,-0.2182178902359924,0.5032583347756457,0.21212121212121213,2.781636668119658,0.3390699330806706,0.3390699330806706,1
0.0,0.0,0.0,0.14285714285714285,0.2,0.2,0.0,200000000.0,1.0,1.0,nan,0.0,0.7219280948873623,0.15384615384615385,2.781636668119658,0.13849898035093772,0.3115478256297538,2
